km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age,selling_price
100000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5,9,204999.0
50000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5,3,625000.0
200000.0,Diesel,Individual,Manual,First Owner,20.5,1248.0,91.7,5,9,280000.0
146000.0,Diesel,Individual,Automatic,Second Owner,13.01,2199.0,194.3,7,6,1050000.0
80000.0,Petrol,Individual,Manual,Second Owner,12.9,1598.0,102.5,5,11,250000.0
96443.0,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7,10,535000.0
100000.0,Petrol,Individual,Automatic,Second Owner,11.7,2354.0,177.6,5,11,400000.0
10000.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5,1,610000.0
110000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5,6,509999.0
86000.0,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7,6,521000.0
100000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5,6,511000.0
91000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5,6,451000.0
100000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5,11,170000.0
120000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5,7,450000.0
90000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5,9,375000.0
60000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5,4,305000.0
51500.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5,4,315000.0
60000.0,Diesel,Individual,Manual,Second Owner,22.1,1248.0,74.0,5,4,250000.0
104500.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5,8,200000.0
120000.0,Diesel,Individual,Manual,Third Owner,19.01,1461.0,108.45,5,8,400000.0
100000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5,6,509999.0
90000.0,Petrol,Individual,Manual,Third Owner,13.5,1799.0,130.0,5,12,375000.0
150000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5,15,150000.0
60000.0,Petrol,Individual,Automatic,First Owner,18.9,998.0,67.1,5,14,75000.0
50000.0,Petrol,Individual,Manual,Second Owner,17.43,1396.0,105.5,5,5,465000.0
10000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5,1,700000.0
120000.0,Diesel,Individual,Manual,Third Owner,15.4,1997.0,120.0,7,5,950000.0
40000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5,3,610000.0
50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5,6,235000.0
90000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5,3,330000.0
90000.0,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5,6,472000.0
10000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5,1,585000.0
10000.0,Diesel,Individual,Manual,First Owner,23.5,909.0,45.0,8,2,500000.0
27000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5,1,360000.0
70000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5,4,649000.0
50000.0,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5,3,200000.0
110000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5,6,400000.0
100000.0,Diesel,Individual,Manual,Second Owner,27.62,793.0,47.0,5,5,250000.0
50000.0,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,7,2,1200000.0
105000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5,11,250000.0
110000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8,7,819999.0
60000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7,6,800000.0
49102.0,Petrol,Dealer,Manual,Second Owner,18.88,999.0,123.37,5,7,429000.0
60000.0,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5,10,150000.0
90000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5,8,170000.0
81000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5,7,360000.0
80000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5,2,570000.0
105000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5,8,350000.0
227000.0,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7,3,700000.0
100000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5,8,375000.0
60000.0,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5,1,450000.0
70000.0,Diesel,Individual,Manual,Third Owner,21.9,1396.0,88.76,5,7,325000.0
120000.0,Diesel,Individual,Manual,Third Owner,20.54,1598.0,103.6,5,9,260000.0
80000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5,11,130000.0
120000.0,Diesel,Individual,Manual,Fourth & Above Owner,11.57,2179.0,138.1,7,12,150000.0
40000.0,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5,6,220000.0
53000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5,6,275000.0
60000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5,3,455000.0
30000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5,3,570000.0
100000.0,Diesel,Individual,Manual,Third Owner,20.54,1598.0,103.6,5,7,330000.0
70000.0,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7,2,1576000.0
98000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.77,1248.0,88.8,7,8,450000.0
60000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5,6,250000.0
80000.0,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5,10,165000.0
117000.0,Diesel,Dealer,Automatic,First Owner,11.18,2696.0,184.0,7,7,800000.0
8576.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5,2,680000.0
19723.0,Petrol,Dealer,Automatic,First Owner,20.3,1199.0,84.0,5,3,525000.0
21446.0,Petrol,Dealer,Manual,First Owner,16.8,1497.0,116.3,5,4,825000.0
52289.0,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,5,3,750000.0
52236.0,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7,3,950000.0
54470.0,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7,3,950000.0
25471.0,Diesel,Dealer,Manual,First Owner,21.9,1396.0,90.0,5,3,675000.0
33928.0,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.48,5,1,490000.0
59736.0,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7,2,775000.0
54290.0,Petrol,Dealer,Manual,First Owner,17.0,1497.0,118.0,5,11,350000.0
2118.0,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5,4,475000.0
61379.0,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7,3,950000.0
58544.0,Petrol,Dealer,Manual,Second Owner,17.4,1497.0,117.3,5,10,350000.0
74381.0,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5,4,400000.0
35000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4,19,75000.0
63982.0,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5,3,850000.0
65000.0,Petrol,Dealer,Manual,Second Owner,18.9,998.0,67.1,5,12,175000.0
74000.0,Diesel,Dealer,Manual,First Owner,15.96,2523.0,62.1,7,6,570000.0
56429.0,Diesel,Dealer,Manual,Second Owner,19.01,1461.0,108.45,5,7,525000.0
56000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5,8,270000.0
19500.0,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.07,5,1,434999.0
30000.0,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5,5,495000.0
53000.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5,4,575000.0
5000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5,3,600000.0
25000.0,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.4,5,5,700000.0
72000.0,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5,6,560000.0
80000.0,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7,15,250000.0
29000.0,Petrol,Individual,Manual,Second Owner,15.0,1598.0,103.5,5,7,409999.0
56832.0,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.14,5,4,495000.0
30528.0,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.86,5,6,470000.0
65285.0,Diesel,Dealer,Manual,First Owner,24.7,1498.0,98.63,5,7,350000.0
20102.0,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,8,0,1560000.0
43000.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5,5,480000.0
52380.0,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.04,5,7,270000.0
74250.0,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7,2,660000.0
57247.0,Petrol,Dealer,Automatic,First Owner,20.89,1197.0,81.8,5,3,490000.0
52000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5,3,800000.0
47000.0,Petrol,Individual,Manual,Second Owner,16.95,1498.0,97.7,5,9,350000.0
80000.0,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,5,9,170000.0
85000.0,Diesel,Individual,Manual,Second Owner,18.0,1248.0,75.0,5,9,125000.0
100000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5,8,400000.0
110000.0,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5,9,250000.0
178000.0,Diesel,Individual,Manual,Second Owner,20.4,1248.0,91.7,5,10,190000.0
120000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5,10,125000.0
70000.0,Diesel,Individual,Manual,First Owner,16.3,1956.0,170.0,5,3,1950000.0
120000.0,Diesel,Individual,Automatic,First Owner,12.8,1968.0,167.6,5,9,1300000.0
155000.0,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8,10,786000.0
30000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5,5,335000.0
60000.0,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,5,11,114999.0
70000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.07,1199.0,73.9,5,8,229999.0
40000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5,3,731000.0
120000.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5,8,395000.0
120000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5,5,500000.0
50000.0,Petrol,Individual,Manual,Third Owner,21.1,814.0,55.2,5,6,220000.0
100000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5,7,240000.0
120000.0,Diesel,Individual,Manual,Third Owner,23.0,1396.0,90.0,5,10,215000.0
90000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5,8,400000.0
90000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5,8,191000.0
100000.0,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,8,7,351000.0
20000.0,Petrol,Individual,Automatic,First Owner,21.9,624.0,37.48,4,5,250000.0
90000.0,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5,11,210000.0
120000.0,Petrol,Individual,Manual,Third Owner,17.6,1496.0,88.7,5,9,300000.0
35000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5,3,700000.0
120000.0,Diesel,Individual,Manual,Second Owner,11.8,1991.0,150.0,5,10,500000.0
120000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4,18,120000.0
10000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5,1,850000.0
65000.0,Diesel,Individual,Manual,Second Owner,25.5,1498.0,98.6,5,3,770000.0
90000.0,Petrol,Individual,Manual,Third Owner,13.5,1799.0,130.0,5,13,245000.0
90000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5,8,250000.0
42323.0,Diesel,Dealer,Manual,First Owner,21.19,1396.0,88.76,5,4,651000.0
42462.0,Petrol,Dealer,Manual,First Owner,16.8,1497.0,116.3,5,7,480000.0
54723.0,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5,5,470000.0
30000.0,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5,4,500000.0
42545.0,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5,9,1075000.0
32000.0,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,5,4,690000.0
20375.0,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,5,2,480000.0
43978.0,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,5,7,450000.0
40200.0,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7,5,445000.0
30000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5,2,700000.0
90000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7,6,560000.0
48000.0,Diesel,Dealer,Manual,Second Owner,21.7,1498.0,98.96,5,7,475000.0
27233.0,Diesel,Dealer,Manual,First Owner,27.4,1498.0,98.63,5,6,465000.0
28832.0,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,5,3,520000.0
35000.0,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,5,9,225000.0
35000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7,5,700000.0
80000.0,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5,14,93150.0
30000.0,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,7,4,403000.0
50000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5,11,229999.0
40000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5,4,525000.0
25000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7,6,560000.0
120000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7,0,830000.0
60000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5,9,250000.0
110000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9,6,450000.0
67000.0,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7,4,745000.0
50000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5,10,144000.0
40000.0,Petrol,Individual,Manual,First Owner,18.2,1061.0,64.0,5,12,120000.0
120000.0,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7,12,300000.0
100000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4,21,52000.0
98000.0,Diesel,Individual,Manual,First Owner,10.5,2179.0,120.0,8,17,300000.0
150000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7,11,270000.0
38000.0,Diesel,Individual,Manual,First Owner,22.1,1248.0,74.0,5,6,260000.0
120000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5,5,475000.0
103000.0,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,5,9,302000.0
60000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4,26,45000.0
80000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5,3,775000.0
50000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7,5,700000.0
90000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5,6,530000.0
70000.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5,3,869999.0
110000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.9,1991.0,112.2,5,14,155000.0
30000.0,Petrol,Individual,Automatic,First Owner,23.84,1199.0,83.83,5,1,550000.0
80000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5,4,600000.0
110000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5,8,430000.0
120000.0,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5,10,246000.0
120000.0,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5,17,120000.0
70000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5,6,565000.0
60000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5,2,850000.0
90000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5,14,160000.0
142500.0,Diesel,Individual,Manual,First Owner,19.5,1248.0,75.0,5,6,325000.0
90000.0,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,8,9,450000.0
50000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5,5,310000.0
90000.0,Diesel,Individual,Manual,Third Owner,25.8,1498.0,98.6,5,7,250000.0
115000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5,5,420000.0
150000.0,Petrol,Individual,Automatic,Second Owner,15.0,1396.0,98.6,5,7,330000.0
68000.0,Petrol,Individual,Manual,Second Owner,20.4,1197.0,81.8,5,5,405000.0
90000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7,7,400000.0
110000.0,Petrol,Individual,Automatic,Third Owner,15.6,1497.0,116.3,5,10,409999.0
70000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7,7,500000.0
80000.0,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7,9,590000.0
100000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5,13,135000.0
70000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5,16,70000.0
77000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4,16,45000.0
35500.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5,2,650000.0
17500.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5,2,400000.0
27000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5,3,350000.0
60000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5,3,550000.0
25000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5,4,350000.0
80000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5,5,459999.0
60000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5,8,185000.0
38000.0,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5,7,550000.0
100000.0,LPG,Individual,Manual,Second Owner,26.2,998.0,58.2,5,8,300000.0
110000.0,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8,9,900000.0
92000.0,Diesel,Individual,Manual,First Owner,21.9,1498.0,98.6,7,4,900000.0
180000.0,Diesel,Individual,Manual,Third Owner,15.96,2523.0,62.1,9,8,550000.0
10000.0,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5,2,625000.0
35000.0,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5,3,310000.0
35000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5,3,500000.0
23000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5,4,610000.0
150000.0,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,5,8,150000.0
70000.0,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5,5,480000.0
40000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5,3,650000.0
100000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,5,8,290000.0
50000.0,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5,3,300000.0
120000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5,10,270000.0
60000.0,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5,5,400000.0
28000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5,5,280000.0
60000.0,Petrol,Individual,Manual,Third Owner,17.5,1298.0,85.8,5,11,250000.0
80000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5,8,495000.0
12000.0,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7,2,3250000.0
4500.0,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5,1,700000.0
70000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5,7,310000.0
120000.0,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5,3,650000.0
80000.0,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.7,5,5,600000.0
150000.0,Diesel,Individual,Manual,Fourth & Above Owner,11.57,2179.0,138.1,7,11,150000.0
120000.0,Petrol,Individual,Manual,First Owner,15.7,1390.0,75.0,5,11,135000.0
50000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5,6,650000.0
83000.0,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,5,8,550000.0
20000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5,3,650000.0
49000.0,Diesel,Individual,Automatic,First Owner,12.9,2755.0,174.5,7,2,2900000.0
6750.0,Petrol,Individual,Manual,First Owner,18.5,1198.0,86.8,5,3,450000.0
26000.0,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5,5,650000.0
52000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,81.86,5,3,430000.0
51000.0,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,5,3,1143000.0
20000.0,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5,1,700000.0
18500.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5,9,229999.0
142000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7,3,509999.0
50478.0,Petrol,Individual,Manual,First Owner,15.85,1499.0,110.4,5,4,670000.0
9200.0,Petrol,Individual,Automatic,First Owner,23.84,1199.0,83.83,5,1,525000.0
40000.0,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5,4,515000.0
5000.0,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5,0,630000.0
2300.0,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5,1,270000.0
40000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5,4,300000.0
119000.0,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8,8,250000.0
100000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5,15,90000.0
100000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7,3,750000.0
50000.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5,11,135000.0
80000.0,Petrol,Individual,Manual,Second Owner,15.1,1196.0,73.0,5,7,275000.0
15000.0,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5,2,740000.0
4295.0,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496.0,105.5,5,2,1000000.0
5229.0,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496.0,105.5,5,2,1000000.0
4701.0,Petrol,Trustmark Dealer,Manual,First Owner,20.7,1197.0,81.86,5,1,550000.0
6757.0,Petrol,Trustmark Dealer,Manual,First Owner,21.01,1197.0,81.8,5,4,600000.0
28182.0,Petrol,Trustmark Dealer,Automatic,First Owner,14.3,1598.0,103.52,5,4,675000.0
11533.0,Petrol,Trustmark Dealer,Manual,First Owner,14.23,1498.0,104.55,5,1,950000.0
11688.0,Petrol,Trustmark Dealer,Manual,First Owner,17.8,1497.0,117.3,5,3,850000.0
57728.0,Petrol,Trustmark Dealer,Automatic,First Owner,14.53,1794.0,138.1,5,8,550000.0
23712.0,Diesel,Trustmark Dealer,Manual,First Owner,28.09,1248.0,88.5,5,2,925000.0
70670.0,Petrol,Trustmark Dealer,Automatic,First Owner,16.5,1499.0,110.0,5,5,625000.0
43381.0,Petrol,Dealer,Manual,Second Owner,22.74,796.0,47.3,5,6,200000.0
79011.0,Petrol,Trustmark Dealer,Automatic,First Owner,18.0,1497.0,117.3,5,6,635000.0
50000.0,Diesel,Individual,Manual,Second Owner,21.79,1248.0,88.73,5,6,425000.0
40000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5,9,220000.0
10000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5,2,590000.0
35000.0,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6,3,775000.0
58500.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5,5,350000.0
20000.0,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5,2,575000.0
43500.0,Petrol,Individual,Manual,Second Owner,18.06,1198.0,75.0,5,9,200000.0
30000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7,2,1575000.0
63000.0,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5,5,600000.0
35000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7,4,720000.0
110000.0,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5,8,158000.0
25000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7,2,1575000.0
30000.0,Petrol,Individual,Automatic,First Owner,17.36,1197.0,81.86,5,3,580000.0
50000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7,8,420000.0
35000.0,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8,2,1200000.0
30000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5,2,350000.0
56000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5,6,650000.0
12700.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5,3,400000.0
35000.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5,2,700000.0
30000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5,3,520000.0
120000.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9,8,450000.0
100000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7,3,850000.0
34000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5,3,350000.0
56000.0,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,8,9,450000.0
90000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5,12,165000.0
65000.0,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5,10,160000.0
80000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,7,9,300000.0
90000.0,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,8,8,550000.0
40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5,5,285000.0
25000.0,Petrol,Individual,Manual,First Owner,19.34,1462.0,103.0,7,2,900000.0
49455.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5,15,180000.0
100000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5,4,220000.0
120000.0,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5,7,120000.0
90000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5,10,220000.0
46815.0,Diesel,Individual,Manual,Second Owner,22.1,1248.0,76.9,5,7,420000.0
110000.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5,7,160000.0
80000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5,5,250000.0
100000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.8,7,7,385000.0
80000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.06,5,6,318000.0
40000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5,2,480000.0
